label_type,label,era,edition_label,edition_order,request_title,mentions,in_title
subindustry_child,Sales,seasonal,Fall 2026,20263,Multiplayer AI,1,False
subindustry_child,Security,essays,RFS 10,20140,Breakthrough Technologies,1,False
subindustry_child,Security,consolidated,March 2014,20140,Internet Infrastructure,1,False
subindustry_child,Security,consolidated,July 2014,20142,Internet Infrastructure,1,False
subindustry_child,Security,consolidated,September 2014,20142,Internet Infrastructure,1,False
subindustry_child,Security,consolidated,August 2015,20152,Computer Security,1,True
subindustry_child,Security,consolidated,August 2015,20152,Internet Infrastructure,1,False
subindustry_child,Security,consolidated,September 2016,20162,Computer Security,1,True
subindustry_child,Security,consolidated,March 2018,20180,Computer Security,1,True
subindustry_child,Security,seasonal,Spring 2025,20251,The Future of Software Engineering,1,False
subindustry_child,Security,seasonal,Summer 2025,20252,AI Residential Security,3,True
subindustry_child,Social,essays,RFS 9,20120,Kill Hollywood,1,False
subindustry_child,Social,essays,RFS 10,20140,Breakthrough Technologies,1,False
subindustry_child,Social,consolidated,March 2014,20140,Internet Infrastructure,1,False
subindustry_child,Social,consolidated,July 2014,20142,Internet Infrastructure,1,False
subindustry_child,Social,consolidated,September 2014,20142,Government,1,False
subindustry_child,Social,consolidated,September 2016,20162,Underserved Communities and Social Services,2,True
subindustry_child,Social,consolidated,March 2018,20180,Education,1,False
subindustry_child,Social,consolidated,March 2018,20180,Underserved Communities and Social Services,2,True
subindustry_child,Social,consolidated,March 2018,20180,Government 2.0,1,False
subindustry_child,Social,consolidated,April 2020,20201,Education,1,False
subindustry_child,Social,consolidated,April 2020,20201,Government 2.0,1,False
subindustry_child,Social,consolidated,April 2020,20201,Underserved Communities and Social Services,2,True
subindustry_child,Social,consolidated,undated version first captured 2022-03-02,20220,Education,1,False
subindustry_child,Social,consolidated,undated version first captured 2022-03-02,20220,Government 2.0,1,False
subindustry_child,Social,consolidated,undated version first captured 2022-03-02,20220,Underserved Communities and Social Services,2,True
subindustry_child,Social,consolidated,undated version first captured 2022-07-01,20222,Education,1,False
subindustry_child,Social,consolidated,undated version first captured 2022-07-01,20222,Government 2.0,1,False
subindustry_child,Social,consolidated,undated version first captured 2022-07-01,20222,Underserved Communities and Social Services,2,True
subindustry_child,Social,seasonal,Summer 2024,20242,Bring manufacturing back to America,1,False
subindustry_child,Social,seasonal,Winter 2025,20250,Manufacture in the USA,1,False
subindustry_child,Therapeutics,seasonal,Summer 2024,20242,A way to end cancer,2,False
