label_type,label,era,edition_label,edition_order,requests_mentioning,mentions,in_title_any,batches_before,share_before_pct,batches_after,share_after_pct,pp_change_after_minus_before
tag,Legal,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,1.453,,,
tag,Live,essays,RFS 4,20090,1,8,True,,,Summer 2011|Winter 2012,0.0,
tag,Live,consolidated,March 2014,20140,1,1,False,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.0,0.0
tag,Live,essays,RFS 10,20140,1,1,False,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.0,0.0
tag,Live,consolidated,July 2014,20142,1,1,False,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.0,0.0
tag,Live,consolidated,September 2014,20142,2,2,False,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.0,0.0
tag,Live,consolidated,August 2015,20152,3,3,False,Summer 2014|Winter 2015,0.0,Summer 2015|Winter 2016,0.41,0.41
tag,Live,consolidated,September 2016,20162,2,2,False,Summer 2015|Winter 2016,0.41,Summer 2016|Winter 2017,0.0,-0.41
tag,Live,consolidated,March 2018,20180,2,2,False,Winter 2017|Summer 2017,0.0,Winter 2018|Summer 2018,0.724,0.724
tag,Live,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,0.22,Summer 2020|Winter 2021,0.149,-0.071
tag,Live,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,0.149,Winter 2022|Summer 2022,0.0,-0.149
tag,Live,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,0.0,Summer 2022|Winter 2023,0.0,0.0
tag,Live,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.0,Summer 2024|Fall 2024,0.532,0.532
tag,Live,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,0.0,,,
tag,Logistics,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,1.89,Summer 2026,2.979,1.089
tag,Logistics,seasonal,Fall 2026,20263,2,2,False,Fall 2025|Summer 2026,2.175,,,
tag,ML,seasonal,Summer 2024,20242,2,3,False,Summer 2023|Winter 2024,0.884,Summer 2024|Fall 2024,0.403,-0.481
tag,ML,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,0.403,Winter 2025|Spring 2025,1.049,0.646
tag,ML,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,0.0,Summer 2026,0.851,0.851
tag,Machine Learning,seasonal,Summer 2024,20242,2,2,True,Summer 2023|Winter 2024,3.71,Summer 2024|Fall 2024,5.207,1.497
tag,Manufacturing,consolidated,March 2018,20180,3,3,False,Winter 2017|Summer 2017,1.693,Winter 2018|Summer 2018,0.685,-1.008
tag,Manufacturing,consolidated,April 2020,20201,3,3,False,Summer 2019|Winter 2020,0.787,Summer 2020|Winter 2021,0.776,-0.011
tag,Manufacturing,consolidated,undated version first captured 2022-03-02,20220,3,3,False,Winter 2021|Summer 2021,0.809,Winter 2022|Summer 2022,1.646,0.837
tag,Manufacturing,consolidated,undated version first captured 2022-07-01,20222,3,3,False,Summer 2021|Winter 2022,1.516,Summer 2022|Winter 2023,1.006,-0.51
tag,Manufacturing,seasonal,Summer 2024,20242,1,5,True,Summer 2023|Winter 2024,1.514,Summer 2024|Fall 2024,3.08,1.566
tag,Manufacturing,seasonal,Winter 2025,20250,1,3,False,Summer 2024|Fall 2024,3.08,Winter 2025|Spring 2025,4.653,1.573
tag,Manufacturing,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,2.575,Summer 2026,6.809,4.234
tag,Manufacturing,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,2.575,Summer 2026,6.809,4.234
tag,Manufacturing,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,4.774,,,
tag,Marketing,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,3.885,Summer 2024|Fall 2024,2.072,-1.813
tag,Marketplace,seasonal,Spring 2025,20251,1,1,False,Fall 2024|Winter 2025,0.833,Spring 2025|Summer 2025,1.0,0.167
tag,Media,essays,RFS 1,20090,1,2,False,,,Summer 2011|Winter 2012,1.515,
tag,Media,essays,RFS 9,20120,1,1,False,Summer 2011,0.0,Winter 2012|Summer 2012,2.72,2.72
tag,Media,consolidated,September 2016,20162,2,5,True,Summer 2015|Winter 2016,0.481,Summer 2016|Winter 2017,1.411,0.93
tag,Media,seasonal,Fall 2025,20253,1,1,False,Spring 2025|Summer 2025,0.0,Fall 2025|Summer 2026,0.685,0.685
tag,Medical Devices,consolidated,September 2014,20142,1,1,False,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,1.818,1.818
tag,Medical Devices,consolidated,August 2015,20152,1,1,False,Summer 2014|Winter 2015,1.818,Summer 2015|Winter 2016,3.082,1.264
tag,Medical Devices,consolidated,September 2016,20162,1,1,False,Summer 2015|Winter 2016,3.082,Summer 2016|Winter 2017,1.783,-1.299
tag,Medical Devices,consolidated,March 2018,20180,1,2,False,Winter 2017|Summer 2017,1.293,Winter 2018|Summer 2018,3.239,1.946
tag,Medical Devices,consolidated,April 2020,20201,1,2,False,Summer 2019|Winter 2020,1.006,Summer 2020|Winter 2021,1.254,0.248
tag,Medical Devices,consolidated,undated version first captured 2022-03-02,20220,1,2,False,Winter 2021|Summer 2021,1.832,Winter 2022|Summer 2022,1.52,-0.312
tag,Medical Devices,consolidated,undated version first captured 2022-07-01,20222,1,2,False,Summer 2021|Winter 2022,2.414,Summer 2022|Winter 2023,0.641,-1.773
tag,Medical Devices,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,0.301,Summer 2026,0.426,0.125
tag,Mental Health,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.0,Summer 2024|Fall 2024,0.0,0.0
tag,Messaging,essays,RFS 3,20090,1,1,False,,,Summer 2011|Winter 2012,4.622,
tag,Mining,essays,RFS 1,20090,1,1,False,,,Summer 2011|Winter 2012,0.0,
tag,Mining,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,0.202,Winter 2025|Spring 2025,0.0,-0.202
tag,Mining,seasonal,Summer 2025,20252,1,1,False,Winter 2025|Spring 2025,0.0,Summer 2025|Fall 2025,0.0,0.0
tag,Mobility,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,0.0,Winter 2018|Summer 2018,0.763,0.763
tag,Mobility,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,0.22,Summer 2020|Winter 2021,0.297,0.077
tag,Mobility,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,0.297,Winter 2022|Summer 2022,0.126,-0.171
tag,Mobility,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,0.126,Summer 2022|Winter 2023,0.0,-0.126
tag,Monitoring,consolidated,March 2018,20180,2,2,False,Winter 2017|Summer 2017,0.0,Winter 2018|Summer 2018,0.0,0.0
tag,Monitoring,consolidated,April 2020,20201,2,2,False,Summer 2019|Winter 2020,0.0,Summer 2020|Winter 2021,0.149,0.149
tag,Monitoring,consolidated,undated version first captured 2022-03-02,20220,2,2,False,Winter 2021|Summer 2021,0.149,Winter 2022|Summer 2022,0.0,-0.149
tag,Monitoring,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,0.0,Summer 2022|Winter 2023,0.365,0.365
tag,Monitoring,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.631,Summer 2024|Fall 2024,0.202,-0.429
tag,Monitoring,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,0.343,Summer 2026,0.851,0.508
tag,Monitoring,seasonal,Fall 2026,20263,2,2,False,Fall 2025|Summer 2026,0.768,,,
tag,Music,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.403,Summer 2024|Fall 2024,0.0,-0.403
tag,Networks,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,0.301,Summer 2026,0.0,-0.301
tag,Networks,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,0.0,,,
tag,Notifications,seasonal,Summer 2025,20252,1,1,False,Winter 2025|Spring 2025,0.0,Summer 2025|Fall 2025,0.0,0.0
tag,Open Source,seasonal,Summer 2024,20242,1,6,True,Summer 2023|Winter 2024,4.92,Summer 2024|Fall 2024,1.411,-3.509
tag,Open Source,seasonal,Spring 2025,20251,2,8,True,Fall 2024|Winter 2025,2.108,Spring 2025|Summer 2025,3.555,1.447
tag,Operations,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,1.034,Summer 2024|Fall 2024,1.944,0.91
tag,Operations,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,1.944,Winter 2025|Spring 2025,1.35,-0.594
tag,Operations,seasonal,Spring 2025,20251,1,1,False,Fall 2024|Winter 2025,0.833,Spring 2025|Summer 2025,1.35,0.517
tag,Operations,seasonal,Summer 2025,20252,1,1,False,Winter 2025|Spring 2025,1.35,Summer 2025|Fall 2025,1.329,-0.021
tag,Operations,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,1.329,Summer 2026,0.426,-0.903
tag,Operations,seasonal,Fall 2026,20263,2,2,False,Fall 2025|Summer 2026,1.241,,,
tag,Payments,consolidated,September 2014,20142,1,1,False,Summer 2013|Winter 2014,2.599,Summer 2014|Winter 2015,3.741,1.142
tag,Payments,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,2.397,Summer 2024|Fall 2024,1.339,-1.058
tag,Payments,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,1.339,Winter 2025|Spring 2025,0.603,-0.736
tag,Payments,seasonal,Spring 2025,20251,1,1,False,Fall 2024|Winter 2025,1.135,Spring 2025|Summer 2025,0.301,-0.834
tag,Payments,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,0.643,Summer 2026,0.0,-0.643
tag,Payments,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,0.343,,,
tag,Personalization,essays,RFS 7,20100,1,5,True,,,Summer 2011|Winter 2012,0.0,
tag,Personalization,seasonal,Summer 2026,20262,2,2,False,Summer 2025|Fall 2025,0.0,Summer 2026,1.277,1.277
tag,Privacy,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.228,Summer 2024|Fall 2024,0.403,0.175
tag,Privacy,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,0.403,Winter 2025|Spring 2025,0.349,-0.054
tag,Privacy,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,0.213,,,
tag,Procurement,seasonal,Spring 2025,20251,1,1,False,Fall 2024|Winter 2025,0.532,Spring 2025|Summer 2025,0.301,-0.231
tag,Productivity,consolidated,March 2014,20140,1,1,False,Summer 2012|Summer 2013,2.885,Winter 2014|Summer 2014,1.351,-1.534
tag,Productivity,essays,RFS 10,20140,1,1,False,Summer 2012|Summer 2013,2.885,Winter 2014|Summer 2014,1.351,-1.534
tag,Productivity,consolidated,July 2014,20142,1,1,False,Summer 2013|Winter 2014,4.236,Summer 2014|Winter 2015,0.455,-3.781
tag,Productivity,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,1.231,Winter 2018|Summer 2018,1.106,-0.125
tag,Productivity,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,2.322,Summer 2020|Winter 2021,2.626,0.304
tag,Productivity,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,2.725,Winter 2022|Summer 2022,4.499,1.774
tag,Productivity,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,3.042,Summer 2022|Winter 2023,5.364,2.322
tag,Productivity,seasonal,Spring 2025,20251,1,1,False,Fall 2024|Winter 2025,1.667,Spring 2025|Summer 2025,4.46,2.793
tag,Productivity,seasonal,Summer 2025,20252,1,2,False,Winter 2025|Spring 2025,2.351,Summer 2025|Fall 2025,4.081,1.73
tag,Radar,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.0,Summer 2024|Fall 2024,0.0,0.0
tag,Remittances,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,0.0,Winter 2025|Spring 2025,0.0,0.0
tag,Remote,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,0.0,,,
tag,Retail,essays,RFS 2,20090,1,1,False,,,Summer 2011|Winter 2012,1.515,
tag,Retail,consolidated,September 2014,20142,1,1,False,Summer 2013|Winter 2014,2.027,Summer 2014|Winter 2015,1.363,-0.664
tag,Retail,consolidated,August 2015,20152,1,1,False,Summer 2014|Winter 2015,1.363,Summer 2015|Winter 2016,0.41,-0.953
tag,Retail,consolidated,September 2016,20162,1,1,False,Summer 2015|Winter 2016,0.41,Summer 2016|Winter 2017,3.313,2.903
tag,Retail,consolidated,March 2018,20180,2,5,False,Winter 2017|Summer 2017,1.262,Winter 2018|Summer 2018,0.0,-1.262
tag,Retail,consolidated,April 2020,20201,2,5,False,Summer 2019|Winter 2020,1.226,Summer 2020|Winter 2021,0.388,-0.838
tag,Retail,consolidated,undated version first captured 2022-03-02,20220,2,5,False,Winter 2021|Summer 2021,0.532,Winter 2022|Summer 2022,0.553,0.021
tag,Retail,consolidated,undated version first captured 2022-07-01,20222,2,5,False,Summer 2021|Winter 2022,0.509,Summer 2022|Winter 2023,1.34,0.831
tag,Reviews,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.0,Summer 2024|Fall 2024,0.202,0.202
tag,Reviews,seasonal,Spring 2025,20251,1,1,False,Fall 2024|Winter 2025,0.0,Spring 2025|Summer 2025,0.0,0.0
tag,Reviews,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,0.0,,,
tag,Robotics,consolidated,March 2014,20140,1,1,True,Summer 2012|Summer 2013,2.167,Winter 2014|Summer 2014,0.0,-2.167
tag,Robotics,essays,RFS 10,20140,1,1,False,Summer 2012|Summer 2013,2.167,Winter 2014|Summer 2014,0.0,-2.167
tag,Robotics,consolidated,July 2014,20142,1,1,True,Summer 2013|Winter 2014,0.962,Summer 2014|Winter 2015,0.455,-0.507
tag,Robotics,consolidated,September 2014,20142,1,1,True,Summer 2013|Winter 2014,0.962,Summer 2014|Winter 2015,0.455,-0.507
tag,Robotics,consolidated,August 2015,20152,1,1,True,Summer 2014|Winter 2015,0.455,Summer 2015|Winter 2016,2.672,2.217
tag,Robotics,consolidated,September 2016,20162,1,1,True,Summer 2015|Winter 2016,2.672,Summer 2016|Winter 2017,0.981,-1.691
tag,Robotics,consolidated,March 2018,20180,2,2,True,Winter 2017|Summer 2017,0.8,Winter 2018|Summer 2018,2.476,1.676
tag,Robotics,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,2.388,Summer 2020|Winter 2021,1.579,-0.809
tag,Robotics,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,1.723,Winter 2022|Summer 2022,1.269,-0.454
tag,Robotics,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,1.012,Summer 2022|Winter 2023,0.824,-0.188
tag,Robotics,seasonal,Summer 2024,20242,2,7,True,Summer 2023|Winter 2024,1.21,Summer 2024|Fall 2024,2.346,1.136
tag,Robotics,seasonal,Winter 2025,20250,1,2,False,Summer 2024|Fall 2024,2.346,Winter 2025|Spring 2025,4.653,2.307
tag,Robotics,seasonal,Summer 2025,20252,1,3,False,Winter 2025|Spring 2025,4.653,Summer 2025|Fall 2025,4.588,-0.065
tag,Robotics,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,4.588,Summer 2026,11.915,7.327
tag,Robotics,seasonal,Fall 2026,20263,3,3,False,Fall 2025|Summer 2026,9.04,,,
tag,SaaS,seasonal,Spring 2025,20251,1,4,False,Fall 2024|Winter 2025,16.342,Spring 2025|Summer 2025,10.015,-6.327
tag,SaaS,seasonal,Fall 2025,20253,1,1,False,Spring 2025|Summer 2025,10.015,Fall 2025|Summer 2026,8.873,-1.142
tag,SaaS,seasonal,Summer 2026,20262,2,7,True,Summer 2025|Fall 2025,8.887,Summer 2026,10.213,1.326
tag,Sales,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,0.0,Winter 2018|Summer 2018,0.382,0.382
tag,Sales,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,0.658,Summer 2020|Winter 2021,1.222,0.564
tag,Sales,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,1.639,Winter 2022|Summer 2022,4.411,2.772
tag,Sales,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,2.528,Summer 2022|Winter 2023,4.603,2.075
tag,Sales,seasonal,Summer 2024,20242,2,4,False,Summer 2023|Winter 2024,4.692,Summer 2024|Fall 2024,1.871,-2.821
tag,Sales,seasonal,Spring 2025,20251,1,1,False,Fall 2024|Winter 2025,3.775,Spring 2025|Summer 2025,2.652,-1.123
tag,Sales,seasonal,Fall 2025,20253,1,1,False,Spring 2025|Summer 2025,2.652,Fall 2025|Summer 2026,1.536,-1.116
tag,Sales,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,1.536,,,
tag,Satellites,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.631,Summer 2024|Fall 2024,0.202,-0.429
tag,Satellites,seasonal,Winter 2025,20250,2,2,False,Summer 2024|Fall 2024,0.202,Winter 2025|Spring 2025,0.0,-0.202
tag,Scheduling,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.0,Summer 2024|Fall 2024,0.0,0.0
tag,Scheduling,seasonal,Summer 2025,20252,2,2,False,Winter 2025|Spring 2025,0.0,Summer 2025|Fall 2025,0.0,0.0
tag,Scheduling,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,0.0,Summer 2026,0.0,0.0
tag,Search,seasonal,Fall 2025,20253,1,1,False,Spring 2025|Summer 2025,0.603,Fall 2025|Summer 2026,0.0,-0.603
tag,Search,seasonal,Summer 2026,20262,1,1,False,Summer 2025|Fall 2025,0.603,Summer 2026,0.0,-0.603
tag,Security,consolidated,March 2014,20140,1,1,False,Summer 2012|Summer 2013,0.603,Winter 2014|Summer 2014,1.317,0.714
tag,Security,essays,RFS 10,20140,1,1,False,Summer 2012|Summer 2013,0.603,Winter 2014|Summer 2014,1.317,0.714
tag,Security,consolidated,July 2014,20142,1,1,False,Summer 2013|Winter 2014,0.675,Summer 2014|Winter 2015,2.005,1.33
tag,Security,consolidated,September 2014,20142,1,1,False,Summer 2013|Winter 2014,0.675,Summer 2014|Winter 2015,2.005,1.33
tag,Security,consolidated,August 2015,20152,2,2,True,Summer 2014|Winter 2015,2.005,Summer 2015|Winter 2016,1.711,-0.294
tag,Security,consolidated,September 2016,20162,1,1,True,Summer 2015|Winter 2016,1.711,Summer 2016|Winter 2017,0.862,-0.849
tag,Security,consolidated,March 2018,20180,1,1,True,Winter 2017|Summer 2017,1.662,Winter 2018|Summer 2018,2.476,0.814
tag,Security,seasonal,Spring 2025,20251,1,1,False,Fall 2024|Winter 2025,0.532,Spring 2025|Summer 2025,2.302,1.77
tag,Security,seasonal,Summer 2025,20252,1,3,True,Winter 2025|Spring 2025,1.399,Summer 2025|Fall 2025,1.589,0.19
tag,Semiconductors,seasonal,Summer 2026,20262,1,1,True,Summer 2025|Fall 2025,0.0,Summer 2026,2.979,2.979
tag,Social,essays,RFS 9,20120,1,1,False,Summer 2011,1.667,Winter 2012|Summer 2012,6.197,4.53
tag,Social,consolidated,March 2014,20140,1,1,False,Summer 2012|Summer 2013,3.371,Winter 2014|Summer 2014,0.0,-3.371
tag,Social,essays,RFS 10,20140,1,1,False,Summer 2012|Summer 2013,3.371,Winter 2014|Summer 2014,0.0,-3.371
tag,Social,consolidated,July 2014,20142,1,1,False,Summer 2013|Winter 2014,0.962,Summer 2014|Winter 2015,1.363,0.401
tag,Social,consolidated,September 2014,20142,1,1,False,Summer 2013|Winter 2014,0.962,Summer 2014|Winter 2015,1.363,0.401
tag,Social,consolidated,September 2016,20162,1,2,True,Summer 2015|Winter 2016,0.41,Summer 2016|Winter 2017,0.921,0.511
tag,Social,consolidated,March 2018,20180,3,4,True,Winter 2017|Summer 2017,2.031,Winter 2018|Summer 2018,2.134,0.103
tag,Social,consolidated,April 2020,20201,3,4,True,Summer 2019|Winter 2020,1.819,Summer 2020|Winter 2021,1.733,-0.086
tag,Social,consolidated,undated version first captured 2022-03-02,20220,3,4,True,Winter 2021|Summer 2021,0.425,Winter 2022|Summer 2022,1.181,0.756
tag,Social,consolidated,undated version first captured 2022-07-01,20222,3,4,True,Summer 2021|Winter 2022,0.882,Summer 2022|Winter 2023,0.61,-0.272
tag,Social,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.202,Summer 2024|Fall 2024,0.0,-0.202
tag,Social,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,0.0,Winter 2025|Spring 2025,1.302,1.302
tag,Stocks,consolidated,September 2014,20142,1,1,False,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.455,0.455
tag,Stocks,consolidated,August 2015,20152,1,1,False,Summer 2014|Winter 2015,0.455,Summer 2015|Winter 2016,0.0,-0.455
tag,Stocks,seasonal,Fall 2026,20263,1,1,False,Fall 2025|Summer 2026,0.425,,,
tag,Supply Chain,seasonal,Summer 2026,20262,3,7,True,Summer 2025|Fall 2025,2.108,Summer 2026,3.404,1.296
tag,Synthetic Biology,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,0.0,Winter 2018|Summer 2018,0.343,0.343
tag,Synthetic Biology,consolidated,April 2020,20201,1,1,False,Summer 2019|Winter 2020,0.877,Summer 2020|Winter 2021,0.239,-0.638
tag,Synthetic Biology,consolidated,undated version first captured 2022-03-02,20220,1,1,False,Winter 2021|Summer 2021,0.511,Winter 2022|Summer 2022,0.893,0.382
tag,Synthetic Biology,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,0.763,Summer 2022|Winter 2023,1.006,0.243
tag,Telecommunications,consolidated,September 2014,20142,1,1,True,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.641,0.641
tag,Telecommunications,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,0.833,Summer 2024|Fall 2024,0.532,-0.301
tag,Telecommunications,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,0.532,Winter 2025|Spring 2025,0.603,0.071
tag,Therapeutics,seasonal,Summer 2024,20242,1,2,False,Summer 2023|Winter 2024,1.236,Summer 2024|Fall 2024,0.403,-0.833
tag,Trading,seasonal,Spring 2025,20251,1,1,False,Fall 2024|Winter 2025,0.833,Spring 2025|Summer 2025,0.349,-0.484
tag,Trading,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,0.0,Summer 2026,1.702,1.702
tag,Trading,seasonal,Fall 2026,20263,1,2,False,Fall 2025|Summer 2026,0.851,,,
tag,Transportation,consolidated,March 2014,20140,1,3,True,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.0,0.0
tag,Transportation,essays,RFS 10,20140,1,3,False,Summer 2012|Summer 2013,0.0,Winter 2014|Summer 2014,0.0,0.0
tag,Transportation,consolidated,July 2014,20142,1,3,True,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,1.363,1.363
tag,Transportation,consolidated,September 2014,20142,1,4,True,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,1.363,1.363
tag,Transportation,consolidated,August 2015,20152,1,4,True,Summer 2014|Winter 2015,1.363,Summer 2015|Winter 2016,2.12,0.757
tag,Transportation,consolidated,September 2016,20162,1,4,True,Summer 2015|Winter 2016,2.12,Summer 2016|Winter 2017,0.862,-1.258
tag,Transportation,consolidated,March 2018,20180,1,4,True,Winter 2017|Summer 2017,1.662,Winter 2018|Summer 2018,0.724,-0.938
tag,Transportation,consolidated,April 2020,20201,1,4,True,Summer 2019|Winter 2020,0.439,Summer 2020|Winter 2021,0.478,0.039
tag,Transportation,consolidated,undated version first captured 2022-03-02,20220,1,4,True,Winter 2021|Summer 2021,0.256,Winter 2022|Summer 2022,0.804,0.548
tag,Transportation,consolidated,undated version first captured 2022-07-01,20222,1,4,True,Summer 2021|Winter 2022,0.633,Summer 2022|Winter 2023,0.792,0.159
tag,Travel,seasonal,Summer 2024,20242,1,1,False,Summer 2023|Winter 2024,1.059,Summer 2024|Fall 2024,1.137,0.078
tag,Travel,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,1.137,Winter 2025|Spring 2025,0.301,-0.836
tag,Travel,seasonal,Spring 2025,20251,2,3,False,Fall 2024|Winter 2025,0.833,Spring 2025|Summer 2025,0.301,-0.532
tag,Travel,seasonal,Summer 2025,20252,1,1,False,Winter 2025|Spring 2025,0.301,Summer 2025|Fall 2025,0.301,0.0
tag,Vaccines,consolidated,September 2014,20142,1,1,False,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.0,0.0
tag,Vaccines,consolidated,August 2015,20152,2,2,False,Summer 2014|Winter 2015,0.0,Summer 2015|Winter 2016,0.0,0.0
tag,Vaccines,consolidated,September 2016,20162,2,2,False,Summer 2015|Winter 2016,0.0,Summer 2016|Winter 2017,0.0,0.0
tag,Vaccines,consolidated,March 2018,20180,2,2,False,Winter 2017|Summer 2017,0.0,Winter 2018|Summer 2018,0.0,0.0
tag,Vaccines,consolidated,April 2020,20201,2,2,False,Summer 2019|Winter 2020,0.0,Summer 2020|Winter 2021,0.0,0.0
tag,Vaccines,consolidated,undated version first captured 2022-03-02,20220,2,2,False,Winter 2021|Summer 2021,0.0,Winter 2022|Summer 2022,0.0,0.0
tag,Vaccines,consolidated,undated version first captured 2022-07-01,20222,1,1,False,Summer 2021|Winter 2022,0.0,Summer 2022|Winter 2023,0.0,0.0
tag,Video,essays,RFS 4,20090,1,9,True,,,Summer 2011|Winter 2012,4.848,
tag,Video,consolidated,March 2018,20180,1,2,True,Winter 2017|Summer 2017,2.062,Winter 2018|Summer 2018,0.343,-1.719
tag,Video,seasonal,Winter 2025,20250,1,1,False,Summer 2024|Fall 2024,2.2,Winter 2025|Spring 2025,0.0,-2.2
tag,Video,seasonal,Spring 2025,20251,1,1,False,Fall 2024|Winter 2025,1.595,Spring 2025|Summer 2025,1.205,-0.39
tag,Video,seasonal,Summer 2025,20252,1,2,False,Winter 2025|Spring 2025,0.0,Summer 2025|Fall 2025,2.575,2.575
tag,Video,seasonal,Fall 2025,20253,1,10,True,Spring 2025|Summer 2025,1.205,Fall 2025|Summer 2026,1.583,0.378
tag,Video,seasonal,Spring 2026,20261,1,1,False,Summer 2025|Fall 2025,2.575,Summer 2026,0.426,-2.149
tag,Video,seasonal,Fall 2026,20263,1,3,False,Fall 2025|Summer 2026,1.583,,,
tag,Virtual Reality,consolidated,September 2014,20142,1,1,False,Summer 2013|Winter 2014,0.0,Summer 2014|Winter 2015,0.455,0.455
tag,Virtual Reality,consolidated,August 2015,20152,1,1,False,Summer 2014|Winter 2015,0.455,Summer 2015|Winter 2016,0.0,-0.455
tag,Virtual Reality,consolidated,September 2016,20162,1,1,False,Summer 2015|Winter 2016,0.0,Summer 2016|Winter 2017,0.0,0.0
tag,Virtual Reality,consolidated,March 2018,20180,1,1,False,Winter 2017|Summer 2017,0.0,Winter 2018|Summer 2018,0.685,0.685
