era,edition_label,title,edition_order,first_seen_snapshot,last_seen_snapshot,n_snapshots,partner,body_text,n_body_versions,source_url,body_chars
seasonal,Summer 2025,AI Voice Assistants for Email,20252,20250601125436,20250704000742,2,,"By Tyler Bosmeny I want to meet teams who can help me process my inbox – with just my voice. You see, every day I drive to work for 20 minutes, and every day I wish I could be using that time to triage emails, draft replies, delegate scheduling. What if we could all arrive at work each day already at Inbox Zero? If you've used things like Vapi, Retell, or even ChatGPT Advanced Voice Mode, you know how good these voice agents are today. The use cases are far bigger than just driving. I know firsthand - It took me experiencing nerve damage in my arms to realize how much we still rely on keyboards for even the most basic tasks. And email just might be the perfect starting place to build the most useful all-purpose assistant. Anyone with access to my inbox instantly knows my friends, my plans, my writing style, and so much more. If you're an ambitious team interested in working on this, I'm interested in working with you.",1,https://web.archive.org/web/20250601125436/https://www.ycombinator.com/rfs,931
seasonal,Summer 2025,AI for Personal Finance,20252,20250601125436,20250704000742,2,,"By Gustaf Alströmer Most humans are not rational about their finances. But just being alive comes with a set of decisions you need to make about your finances. How much should I save for the future, where should I invest my money to take the right risk, and how should I think about debt and taxes? How you answer these questions today will impact your freedom to do the things you want in the future. Until today, the answers have generally been asking friends, googling, hiring a financial advisor or maybe even asking your bank. These options aren't great. They are filled with bias and don't have the full picture of your financial situation and goals. And hiring a great financial advisor is very expensive. With LLMs, there is a unique opportunity to build software that gives every person access to personalized finance, investment, and tax advice at near-zero cost. They would use API's to access your complete financial situation and give completely personal unbiased advice. If this is something you are thinking about building, you should consider applying to the YC Summer batch.",1,https://web.archive.org/web/20250601125436/https://www.ycombinator.com/rfs,1091
seasonal,Summer 2025,AI for Scientific Advancement,20252,20250601125436,20250704000742,2,,"By Diana Hu A lot of the software tools used for scientific applications in chemistry, biology, materials science, or operations research haven't changed much in decades. These rely on standard methods along PhDs to solve complex problems in drug discovery, chemical process optimization, metals & mining, or power grid optimization. In particular, test-time compute is unlocking new types of startups that can solve these scientific problems. We'd love to see more startups get created that use AI to transform how physical things are made faster and more efficiently.",1,https://web.archive.org/web/20250601125436/https://www.ycombinator.com/rfs,569
seasonal,Summer 2025,Full-stack AI Companies,20252,20250601125436,20250704000742,2,,"By Jared Friedman At YC, I would like to fund more founders working on full-stack AI companies. What is a full-stack AI company, you ask? Let me give an example. Suppose you believe that LLMs are now able to automate a lot of legal work. There are two things you might do with that idea. You could build an AI agent and sell it to law firms. That's what most people do. Or, you could start your own law firm, staff it with AI agents, and compete with the existing law firms. That, my friends, is going full-stack. You could do this for any industry, especially one dominated by slow-moving incumbents. Instead of selling to the dinosaurs, you could make them extinct.",1,https://web.archive.org/web/20250601125436/https://www.ycombinator.com/rfs,667
seasonal,Summer 2025,Healthcare AI,20252,20250601125436,20250704000742,2,,"By Gustaf Alströmer The US healthcare system is over 17% of GDP or over 4 trillion dollars. There are estimates that one-third of that, or over 1 trillion, is just spent on administrative tasks. We have one of the best healthcare systems in the world, but sadly, a lot of this spending is just unnecessary administration that exists because different health systems are not interoperable, don't have APIs, or simply the only way of doing a workflow or task if a human manually extracts data from one system to another. In the last two years, there is an entire set of new startups building infrastructure to extract data from PDF or other systems, organize it, and allow it to be easily entered with an agent into a different system. Many of the tasks that led to high administrative healthcare costs are now fully possible to automate because the arrival of great LLMs happened in just the last 12 months of the companies. You can help make the US healthcare system be more efficient by solving these issues",1,https://web.archive.org/web/20250601125436/https://www.ycombinator.com/rfs,1008
seasonal,Summer 2025,Internal Agent Builder,20252,20250601125436,20250704000742,2,,"By Pete Koomen Soon, all companies will have one thing in common: every employee will build their own agents to automate the repetitive parts of their jobs. We'd like to fund founders working on the infrastructure they'll use to do that: internal agent builders. An internal agent builder is a tool that I can use to create an agent to handle mundane tasks I don't like doing. This infrastructure will need to access every other piece of software I use in my day-to-day. It'll need to manage permissions, and send sensitive data securely to the latest generation of LLMs. We've built a version of this at YC and we're already using it to reduce the time we spend on everything from reviewing term sheets to repetitive accounting workflows. It frees us from the mundane so that we can spend more time on the tasks that we humans are uniquely good at. In my case that's working with founders! If you're interested in building the foundational infrastructure for AI native companies, we'd love to hear from you.",1,https://web.archive.org/web/20250601125436/https://www.ycombinator.com/rfs,1008
seasonal,Summer 2025,More Design Founders,20252,20250601125436,20250704000742,2,,"By Aaron Epstein More designers should be founders. Over the next decade, as new coding tools make it easier than ever to build and ship products quickly, great design is going to matter even more. Especially as many designers are worried about AI replacing their jobs, the real opportunity is for designers to use AI themselves to launch their own products and build their own companies. The design job of the future will be ""founder"". Designers already have so many of the skills needed to be great – strong user empathy, a focus on solving problems, a high bar for quality, and taste. These are a must for every founding team. That's why it's no accident that some of the biggest YC companies, like Airbnb and Stripe, are known for their exceptional design. Without it, users wouldn't have trusted staying in a stranger's Airbnb, or trusted securely processing billions in credit card transactions through Stripe. These companies simply wouldn't have worked without first class design. So we'd love to see more designers take the leap and start companies, and hope to fund teams with strong design and taste embedded in their core from the earliest days.",1,https://web.archive.org/web/20250601125436/https://www.ycombinator.com/rfs,1157
seasonal,Summer 2025,Software Tools To Make Robots,20252,20250601125436,20250704000742,2,,"By Diana Hu Robotics hasn't had its ChatGPT moment yet, but we think it's almost here. Everyone has known that robots are the future - But that proved elusive because previous generations of robots were expensive, brittle, and only worked in controlled conditions. With the rapid improvements in foundation models, it's finally possible to make robots that have human-level perception and judgment. That's been the missing piece. While consumer use cases feature heavily in science fiction, some of the overlooked and most immediately addressable applications for robots are B2B. Specifically, we think promising areas are industrial use cases like Gecko Robotics, which builds inspection robots, and farming use cases like Bear Flag Robotics, which builds autonomous tractors and was acquired by John Deere. We're interested in funding people building software tools to help others make robots. If you're bullish that robots are about to have their ChatGPT moment, we'd love to hear from you!",1,https://web.archive.org/web/20250601125436/https://www.ycombinator.com/rfs,993
seasonal,Summer 2025,The Future of Education,20252,20250601125436,20250704000742,2,,"By Tom Blomfield Education is one of the world's largest and most important industries, yet it's also one of the most difficult to disrupt. About 100 million people are employed in education today, and about 1.5bn students are being educated every year. Traditional ways of teaching and learning have remained largely unchanged for decades, but things might be starting to shift. The rise of AI—particularly large language models—promises to reshape how we teach, learn, and measure outcomes. These technologies have the potential to significantly improve educational access, personalize instruction, and free both teachers and learners from drudgery. We're just starting to see new personalized study tools for students and grading platforms for teachers, but we're still very early in figuring out what AI can truly achieve here. One big challenge is figuring out the business model - while more than a billion people are engaged in education, budgets are notoriously tight, and purchasing cycles are horrendously slow. If you fast-forward 10 or 20 years, it's impossible to believe that education is still going to be done in the same way it is today.",1,https://web.archive.org/web/20250601125436/https://www.ycombinator.com/rfs,1154
seasonal,Summer 2025,Voice AI,20252,20250601125436,20250704000742,2,,"By Gustaf Alströmer Humans interact with businesses in many ways, but one way hasn't changed much in almost 100 years—and that's phone calls. You probably have experienced long wait times, voice trees, the press star or pound. In the end, we always want to talk to a human agent because the alternatives are just not that great. But the new voice models and conversational LLMs are now incredibly good. And startups who take advantage of them are are now making voice AI bots that are indistinguishable from humans. It's pretty amazing and the unlock was the quality of these models. Today, over a trillion calls exist between a business and a customer. What we like to do at YC is to peek into the future, and talking to a voice AI bot feels like experiencing the future - similar to how it felt to ride an autonomous car for the first time - it just works.",1,https://web.archive.org/web/20250601125436/https://www.ycombinator.com/rfs,858
seasonal,Fall 2025,AI Native Enterprise Software,20253,20250801091449,20260101122607,6,,"By Andrew Miklas Salesforce and ServiceNow are two of the world's largest enterprise software vendors, each making more than $10B a year in revenue, and each with a market cap of more than $200B. Both produce software needed to run the world's biggest businesses. Interestingly, both were founded about 25 years ago. Coincidence? I don't think so! Salesforce built the first cloud-native CRM, and ServiceNow built the first cloud-native ITSM system. Both rode the cloud computing wave to victory over their respective incumbents. The story is much the same for Netsuite, Successfactors, and a host of other B2B startups from the early two thousands. The founders of these businesses realized that SaaS offered a way to build a ten times better product. Just as important, these founders knew the incumbents would struggle to adapt to the new world of cloud computing, giving them the edge they needed to go up against them and win. AI presents the same once-in-a-generation opportunity for today's founders. Tomorrow's enterprise software systems won't just be the ""system of record"" for work done by humans. They'll have AI embedded deeply and thoughtfully throughout, and will help employees do their work faster and more accurately. Think Cursor for sales, HR, and accounting. Just as before, today's incumbents will struggle to rebuild their product around this new technology, giving today's startups the time they need to win. History doesn't repeat itself, but it sure does rhyme. Interested in building AI-native enterprise software? If so, we should chat.",1,https://web.archive.org/web/20250801091449/https://www.ycombinator.com/rfs,1564
seasonal,Fall 2025,Infrastructure for Multi-Agent Systems,20253,20250801091449,20260101122607,6,,"By Pete Koomen AI agents are evolving from single-threaded loops into distributed workflows that fan out many sub‑agent calls in a single run. These multi-agent systems are useful for everything from long-running workflows to agentic mapreduce jobs where hundreds of thousands of subagents apply human-level judgment to filter and search through large amounts of data in parallel. These systems are difficult to build. They require solving traditional distributed systems problems to ensure high throughput and reliability while controlling costs. They also introduce new problems that look familiar but can be solved at a higher level of abstraction, like: - how to write effective agent and subagent prompts - how to handle untrusted context - how to monitor and debug these agents We're looking for builders who have felt this pain in production and want to build tools to make these systems easier to build and maintain. If you want to make operating fleets of agents as routine and reliable as deploying a web service or running a Spark job, we'd love to hear from you.",1,https://web.archive.org/web/20250801091449/https://www.ycombinator.com/rfs,1074
seasonal,Fall 2025,Retraining Workers for the AI Economy,20253,20250801091449,20260101122607,6,,"By Harj Taggar We talk a lot about the AI revolution in terms of models, chips, and software. But to make it a reality, there needs to be a huge buildout of physical infrastructure like data centers and semiconductor fabs. And that's where we have a problem. While we're focused on the race for AI talent, we also have a shortage of skilled tradespeople—the electricians, the HVAC technicians, the welders—who are essential to building this physical infrastructure. The government's new AI Action plan creates a forcing function to solve this. There's a big emphasis on a ""worker-first"" agenda, and directions to the Departments of Labor and Commerce to fund new rapid retraining programs for exactly these kinds of physical labor jobs. This creates opportunities for startups. We want to fund startups building a new kind of vocational school for the AI economy to train people for these jobs. We think you could use AI to create personalized training programs to get people job-ready in months, not years. The challenge is, how do you teach someone to weld or fix pipes via AI? Unlike coding, you can't learn these skills by typing on a keyboard — you need to learn by practicing them in the real world. This is where multimodal AI could create opportunities — for example, maybe a voice AI could coach someone through these tasks. Or perhaps some combination of AR/VR could let people practice the work in simulation with an AI tutor using vision models to watch them and give feedback. It's clear how you'd make money from this business — employers would pay to hire your well-trained workers. In the past, these types of training businesses — like coding bootcamps — have struggled to expand because it's hard to scale the quality of human tutors, but AI might solve this problem too. If you can make one effective AI teacher, it'll scale infinitely. This is a chance to build a huge business that lets everyone benefit from and participate in the new AI economy that's changing the world. If you want to work on this, we'd love to hear from you.",1,https://web.archive.org/web/20250801091449/https://www.ycombinator.com/rfs,2051
seasonal,Fall 2025,"The First 10-person, $100B Company",20253,20250801091449,20260101122607,6,,"By Aaron Epstein Thanks to new AI tools, we believe it's now possible for small, high-agency teams – even solo founders – to build multi-billion dollar companies with as little as just $500k in funding from YC. 15 years ago, cloud computing came along and eliminated the need for spending tons of money on physical server infrastructure, making it easier to build a big company with way less capital. This is happening again now, with new AI tools that make it easier for ambitious founders to scale with far fewer people. That's why the best high-agency startups of the future will all optimize for one metric: revenue per employee. These small teams have incredible advantages over bloated incumbents, too. With smaller, efficient teams at scale, they won't get bogged down with the politics, excessive meetings, and lack of focus that grinds huge companies to a halt. They can just focus on winning with better speed and execution. We want to fund these high-agency founders to help them build the first 10-person, $100b dollar company.",1,https://web.archive.org/web/20250801091449/https://www.ycombinator.com/rfs,1039
seasonal,Fall 2025,Using LLMs Instead of Government Consulting,20253,20250801091449,20260101122607,6,,"By Gustaf Alstromer The U.S. government spends over $100 billion a year on consulting. As you might imagine, this isn't the most efficient or innovative part of our economy. But over the last couple of years, there have been a few big reasons we believe this will change. Most importantly, today, there is political pressure to cut wasteful consulting and spending. Every part of the government now runs on software, but usually custom software built by a consulting company, and anyone who has used this software knows we can do a lot better. Finally, LLMs today are so good that they can already do the jobs of many consulting firms. We've recently funded companies that help companies get approved to sell to the government, called FedRAMP. We've also recently funded companies that help the government cut regulation and use LLMs to help make sure the laws and policies coming out of the government are actually legal. We think there is a lot more work that government consulting firms like Deloitte and Accenture do for the government today, and we want to fund startups that build LLM software to do that work.",1,https://web.archive.org/web/20250801091449/https://www.ycombinator.com/rfs,1116
seasonal,Fall 2025,Video Generation as a Primitive,20253,20250801091449,20260101122607,6,,"By David Lieb Video generation models are getting really good. Google's Veo 3 already produces 8-second, photorealistic, sound-on clips for just a few dollars per video, often indistinguishable from reality. Soon, you'll be able to generate near-perfect footage of anything, on the fly, for a marginal cost approaching 0, and video will become a new basic building block for software. When this happens, a lot of new ideas become possible. It's definitely going to change media and entertainment: Imagine being able to create a brand new season of your favorite canceled TV series. Or a personalized kids cartoon starring your own family as the characters. Or an AI-native successor to TikTok, where every video is made for exactly one viewer. Video generation will also change how we buy things: Imagine you're shopping online, you'll be able to see yourself wearing the clothes or using the products you're browsing. And when you're apartment hunting, your stuff will be auto-staged in every listing you click on. This new primitive also opens up major changes to gaming and simulation: We'll have video games built with no game engine. We'll have APIs that return infinite robotic training data. And we'll definitely be able to have video calls with loved ones long after they're gone. And these are just the obvious ideas we can imagine today. We're interested in founders who treat generative video as a new computing primitive—not an output—and build new apps, tooling, and infrastructure for a world with limitless, low-latency video.",1,https://web.archive.org/web/20250801091449/https://www.ycombinator.com/rfs,1541
seasonal,Spring 2026,AI Guidance for Physical Work,20261,20260203133656,20260402165521,3,,"By David Lieb You know that scene in The Matrix, where Neo plugs a cable into the back of his head and wakes up a while later and says ""I know Kung Fu""? Physical work is about to get something similar – not through brain implants, but through real-time AI guidance. Much of the AI conversation focuses on which desk jobs will get replaced. But for physical work—stuff like field services, manufacturing, healthcare—AI can't yet act in the world. What it can do is see, reason, and guide the human who does. Imagine wearing a small camera while an AI sees what you see and talks you through the job: ""turn off that valve"", ""use the ⅜ inch wrench"", ""that part looks worn, replace it"". Instead of needing months or years of training, workers can become effective immediately, with AI coaching them and accessing new skills when needed. Why now? Three things have converged. First, multimodal models can now see and reason about real-world situations reliably. Second, the hardware is already everywhere – phones, AirPods, Smart Glasses. And third, skilled labor shortages make this economically urgent and a high wage job for millions of people. There are a few approaches you could take. The most obvious is to build this system and sell it to companies with existing workforces. Or, you could pick a vertical, like HVAC repair or nursing, and build a full-stack superpowered workforce. Or, you could build a platform that lets anyone sign up and become a skilled worker or start their own business. If you're interested in giving physical workers the same type of AI superpowers that Claude Code gives you, we'd love to see you apply.",1,https://web.archive.org/web/20260203133656/https://www.ycombinator.com/rfs,1633
seasonal,Spring 2026,AI for Government,20261,20260203133656,20260402165521,3,,"By Tom Blomfield The first wave of AI companies has helped businesses and normal people fill in forms and complete online applications with unprecedented speed and accuracy. On the flip side, many of these forms will be received by local, state, and federal government, where they're currently printing them out and processing them by hand. Government desperately needs AI tools to deal with the huge increase that's coming down the line. And the benefit is that it will also make government much more cost-effective and responsive. We've seen hints of this digital government in places like Estonia, but we need to spread it to the rest of the world. This kind of startup is not for the faint of heart. Selling to government is extremely hard, but once you've figured out how to land your first customer, they tend to be very sticky and can expand to huge contracts.",1,https://web.archive.org/web/20260203133656/https://www.ycombinator.com/rfs,867
seasonal,Spring 2026,AI-Native Agencies,20261,20260203133656,20260402165521,3,,"By Aaron Epstein Agencies have always been crazy hard to scale. Low margins, slow manual work, and the only way to grow is to add more people. But AI changes this. Now instead of selling software to customers to help them do the work, you can charge way more by using the software yourself and selling them the finished product at 100x the price. Think of a design firm that uses AI to produce custom design work for clients upfront, to win the business before the contract is even signed. Or an ad agency that uses AI to create stunning video ads without the time and expense of setting up a physical shoot. Or a law firm that uses AI to write legal docs in minutes, rather than weeks. That's why agencies of the future will look more like software companies, with software margins. And they'll scale far bigger than any agencies that exist in these fragmented markets today. If you're rethinking how agencies and service businesses of the future will be built, we'd love to hear from you.",1,https://web.archive.org/web/20260203133656/https://www.ycombinator.com/rfs,990
seasonal,Spring 2026,AI-Native Hedge Funds,20261,20260203133656,20260402165521,3,,"By Charlie Holtz In the 1980s, a small group of funds started using computers to analyze markets. At the time it seemed silly, but quantitative trading is now obvious. We're at a similar inflection point now, and the next Renaissance, Bridgewater, and D.E. Shaw's are going to be built on AI. The biggest funds in the world have been slow to adapt. I worked as a quant researcher at one of these funds, and when I asked compliance to let us use ChatGPT, I didn't even get a response. It made it clear to me that the hedge funds of the future won't just bolt AI onto their existing strategies. They'll use it to come up with entirely new ones. That's where the alpha is. We've already got swarms of Claude agents writing our codebases. Imagine swarms of agents doing what hedge fund traders do now - combing through 10-Ks, earnings calls, and SEC filings, synthesizing analyst ideas and making trades. An AI-native hedge fund will be the first to do this well.",1,https://web.archive.org/web/20260203133656/https://www.ycombinator.com/rfs,959
seasonal,Spring 2026,Cursor for Product Managers,20261,20260203133656,20260402165521,3,,"By Andrew Miklas Over the last few years, we've seen an explosion of AI tools for writing code. Cursor and Claude Code are great at helping teams build software once it's clear what needs to be built. But writing code is only part of building a product people want. The most important part is figuring out what to build in the first place! Every successful product requires product management: talking to users, understanding markets, synthesizing feedback, and deciding what problems are worth solving and how the product should work. Whether this process is done by founders, engineers, or product managers, the activity is the same. Historically, the output has been product requirements docs, Figma mocks, and Jira tickets — artifacts designed to communicate intent to human engineers. Today, teams use AI in isolated parts of this process, but there's no system that supports the full loop of product discovery. Imagine a tool where you upload customer interviews and product usage data, ask ""what should we build next?"", and get the outline of a new feature complete with an explanation based on customer feedback as to why this is a change worth making. The tool would also propose specific changes to your product's UI, data model, and workflows, and would break down the development tasks so they could be handled by your favorite coding agent. We think there's an opportunity to build a ""Cursor for product management"": an AI-native system focused on helping teams figure out what to build, not just how to build it. As agents increasingly take the first pass at implementation, the way we define and communicate ""what to build"" needs to change. If you're building in this space, we'd love to hear from you.",1,https://web.archive.org/web/20260203133656/https://www.ycombinator.com/rfs,1717
seasonal,Spring 2026,Modern Metal Mills,20261,20260203133656,20260402165521,3,,"By Zane Hengsperger When people talk about reindustrializing America, they usually focus on labor costs or geopolitics. But a bigger problem is hiding in plain sight: American metal mills are slow by design. If you buy rolled aluminum or steel tube in the U.S., lead times of 8 to 30 weeks are normal. Most buyers can't even purchase directly from mills. And despite high prices, mills still operate on thin margins. That's not because demand is weak or workers are unskilled—it's because the systems running these mills were designed decades ago. Production planning, scheduling, quoting, and execution are fragmented. Mills optimize for tonnage and utilization, not speed, flexibility, or margin. Short runs and spec changes are treated as disruptions instead of opportunities. Automation has lagged at the exact moment the workforce is shrinking. Material handling, changeovers, inspection, and quality control still rely on tribal knowledge held by a few experienced operators. Automation is mostly used to push more tons through a slow system, not to eliminate setup time or variability. Energy is the other half of the problem. Aluminum and steel are extremely energy-intensive, yet most mills rely on legacy power contracts and inflexible grids. New energy models—on-site generation, smarter power management, even next-generation nuclear—could dramatically reduce costs, but they're rarely designed into mills from the start. What's changed is that software and energy technology are finally good enough to rethink the entire system. AI-driven planning, real-time MES, and modern automation can compress lead times and raise margins at the same time. We think this creates an opportunity to build modern, software-defined American mills—especially in aluminum rolling and steel tube—where long lead times and energy costs are most entrenched. Modernizing mills isn't just about going faster. It's about making domestic metal cheaper, more flexible, and more profitable—and rebuilding the industrial foundation of the U.S.",1,https://web.archive.org/web/20260203133656/https://www.ycombinator.com/rfs,2029
seasonal,Spring 2026,Stablecoin Financial Services,20261,20260203133656,20260402165521,3,,"By Daivik Goel Stablecoins are rapidly becoming critical infrastructure for global finance, yet much of the financial services layer remains unbuilt. The GENIUS and CLARITY Acts are placing stablecoins in a unique position between DeFi and TradFi, compliant but crypto-native. This creates room for financial services that offer DeFi benefits like better yield or access to tokenized real-world assets while operating under traditional compliance frameworks. Today, businesses and individuals must choose between regulated financial products with limited upside and unregulated crypto with real risk. Stablecoins sitting in the regulatory middle ground can bridge this gap, whether that's yield-bearing accounts, new investment access, or infrastructure that makes money move faster and cheaper across borders. The regulatory window is open. The rails are being laid. It's the perfect time to build something that blurs the line between the two worlds.",1,https://web.archive.org/web/20260203133656/https://www.ycombinator.com/rfs,952
seasonal,Spring 2026,Infra for Government Fraud Hunters,20261,20260306120144,20260402165521,2,,"By Garry Tan We want to fund startups that bring government fraud investigation into the modern era. Government is the biggest customer on earth—it spends trillions annually at the federal, state and local levels, and it hemorrhages a commensurate amount in fraud. Medicare alone loses tens of billions a year to improper payments. One of the most effective ways to claw this money back at scale is the qui tam provision under the False Claims Act. This lets private citizens file lawsuits on behalf of the government against companies defrauding it. If the case succeeds, these citizens get to keep a percentage of whatever's recovered. At the moment, this process is painfully slow: An insider tips off a law firm, and then the firm spends months or years manually pulling documents and building the case. This should be accelerated with software. Not dashboards, but intelligent systems that can take an insider tip and organize the evidence around it—parsing messy PDFs, tracing opaque corporate structures, and packaging the findings into complaint-ready files. Some startups are already filing FCA claims themselves, but we think there's a big opportunity to build tools that dramatically speed up whistleblower law firms, state AGs, and inspectors general. Founder profile matters here. We're looking for teams where at least one founder has actually done work like this, whether that's a former FCA counsel, compliance lead or auditor. Now is the time to build this: the AI capabilities are finally here, and there's bipartisan tailwind to act. If you can make fraud recovery 10x faster, you'll build a huge business — and return billions to taxpayers.",1,https://web.archive.org/web/20260306120144/https://www.ycombinator.com/rfs,1660
seasonal,Spring 2026,Large Spatial Models,20261,20260306120144,20260402165521,2,,"By Ryan McLinko Large language models have driven most of the recent breakthroughs in AI, but their impact has been constrained to domains that can be expressed primarily through language. Unlocking the next wave of AI capability, and enabling artificial general intelligence, will require models that are capable of spatial reasoning. Today's systems can handle limited spatial tasks, such as basic relationships or depth estimation, but they cannot robustly reason about spatial manipulation, 2D and 3D features, their relationships, or operations like mental rotation. This limits AI's ability to understand and interact with the physical world. There is an opportunity to build large-scale spatial reasoning models that treat geometry and physical structure as first-class primitives, not approximations layered on top of language. Such models would enable AI systems to reason about and design real-world objects and environments. A company that succeeds in building this capability could define the next AI foundation model, on the scale of OpenAI or Anthropic.",1,https://web.archive.org/web/20260306120144/https://www.ycombinator.com/rfs,1067
seasonal,Spring 2026,Make LLMs Easy to Train,20261,20260306120144,20260402165521,2,,"By Gabriel Birnbaum Training large language models is still surprisingly difficult. My co-founder Eric and I have spent the last three years training diffusion and language models at Can of Soup, and despite all the attention AI has received, the tooling has barely improved. On any given day we may spend significant time dealing with broken SDKs, SSHing into busted GPU instances (that you only find out are busted after spinning them up for half an hour), or discovering major bugs in open-source tooling. Not to mention the work of managing, sourcing, processing, and visualizing terabytes of data. I'd love to use products that make LLM training easy. • APIs that abstract training. • Databases to easily manage very large datasets. • Dev environments built with ML research in mind. As post-training and model specialization become more important, I could see these products becoming the foundation of how software is built in the future.",1,https://web.archive.org/web/20260306120144/https://www.ycombinator.com/rfs,944
seasonal,Summer 2026,AI Personalized Medicine,20262,20260501000432,20260708135218,3,Ankit Gupta,"Intelligent agents are enabling a new level of personalization in medical care. We can now use an agent harness like Claude Code to analyze personalized health data, whether that be a diagnostic test, genome scan, EHR data, or wearables information to get highly accurate, user-specific suggestions. At the same time, two big revolutions in science are occurring. First, the cost of generating personalized diagnostics is plummeting. The cost of genome sequencing has fallen at a rate faster than Moore's law, and a variety of new diagnostics are entering the market enabling early detection of a variety of health signals. Second, the cost of printing n of 1 genetic therapies is plummeting. We can now design and deliver personalized medicines through delivery vectors like mRNA, and the FDA has expressed more openness to letting patients try out these procedures. We think these factors collectively are going to bring about a revolution in care delivery. Abundant data and intelligence can help patients more accurately assess their disease risk and democratize access to treatments for the most serious illnesses. To enable this, we believe a wide variety of new startups will support every step of this ecosystem. If you're building for the future of intelligent personalized care, we'd love to hear from you.",1,https://web.archive.org/web/20260501000432/https://www.ycombinator.com/rfs,1316
seasonal,Summer 2026,AI for Low-Pesticide Agriculture,20262,20260501000432,20260708135218,3,Garry Tan,"Modern agriculture runs on chemicals. That worked for a while. But now the cracks are obvious. Pesticide residues are everywhere: in food, in water, in soil. People worldwide are worrying about long-term health risks with glyphosate. At the same time, nature is adapting. Weeds and pests evolve. What used to work stops working. So farmers spray more. Costs go up. Margins go down. The pipeline for new chemicals? Slower and more expensive than ever. Farmers are stuck in a bad loop: Use more chemicals → get diminishing results → pay more → take on more risk. And yet they can't just stop. If pests win, crops die. Food prices go up. People might starve. It's existential. For a long time, this looked like an unsolvable problem. Now it doesn't. A few things changed all at once: AI can now see. It can identify individual weeds and pests in real time. Sensors and cameras got cheap enough to put everywhere. Robotics can act with precision, treating one plant instead of blanketing an entire field. And biology is catching up too: Microbes, peptides, RNA-based solutions; these aren't science fiction anymore. They can replace entire classes of synthetic chemicals. We can engineer plants to defend themselves. To outcompete weeds. To need less external input. And of course, so is AI. Real science breakthroughs will be augmented by AGI, and now's the time to see it. This is a massive shift. Agriculture is one of the biggest markets in the world. If you can lower costs and increase yields at the same time, adoption isn't slow. It's explosive. The company that cuts pesticide use by 90% and helps farmers grow more food? That's not just a good business. That's a generational company. If you're working on this, if you're building tools that help farmers produce more with fewer chemicals, we want to talk.",1,https://web.archive.org/web/20260501000432/https://www.ycombinator.com/rfs,1812
seasonal,Summer 2026,AI-Native Discovery Engines,20262,20260501000432,20260708135218,3,Jon Xu,"For centuries, scientific discovery has run on the same loop: hypothesize, experiment, interpret, repeat. The loop works, but it's slow—and every step requires significant human effort to advance. That's changing fast as frontier models have reached PhD-level performance on many scientific reasoning benchmarks. Models can now assist researchers in proposing hypotheses, generating experiments, analyzing data, and suggesting next steps in discovery. Increasingly, the frontier is shifting from copilot research assistants to intelligent systems that can run closed discovery loops. We're already seeing this in specific domains. In drug discovery, materials science, and protein engineering, intelligent systems are starting to run the full design-make-test-analyze loop: models propose candidate molecules, automated labs synthesize and test them, and the results feed back in to iteratively improve candidates. The companies that make meaningful contributions to scientific progress won't just sell research copilots. They'll be AI-native discovery engines that work alongside researchers to propose and validate hypotheses. If you're building this, we want to talk to you.",1,https://web.archive.org/web/20260501000432/https://www.ycombinator.com/rfs,1177
seasonal,Summer 2026,AI-Native Service Companies,20262,20260501000432,20260708135218,3,Gustaf Alströmer,"AI models are improving really fast, and they're now able to do complex work far beyond engineering. Historically, services became SaaS software. More recently, they became AI copilots. That's what most startups from 2023 to 2025 built: tools that help people do their jobs. What we're excited about now is the next step: AI-native companies that don't sell software—they sell the service. Instead of giving you a tool, they just do the work. The reason this matters is simple. The total spend on services is many times larger than the spend on software. And a lot of these services are already outsourced, which makes them much easier to replace with an AI-native product. We're especially interested in areas like: - Insurance brokerage - Accounting, tax, and audit - Compliance - Healthcare administration If you're building a company that replaces a service—not just improves it—we'd love to hear from you.",1,https://web.archive.org/web/20260501000432/https://www.ycombinator.com/rfs,910
seasonal,Summer 2026,Company Brain,20262,20260501000432,20260708135218,3,Tom Blomfield,"The biggest blocker to AI automation of companies is no longer the models, they just got so good so quickly. Now the blocker is the domain knowledge. Every company has critical know-how scattered everywhere. Some of it lives in people's heads. Some of it is buried in old email accounts, Slack threads, support tickets, and databases. The company works because humans vaguely remember where that knowledge is and how to apply it. But AI agents can't operate like that. If we want every company to run on AI automation, we need a new primitive: a company brain. We need Garry's G-Brain, but for every business in the world. A system that pulls knowledge out of all these fragmented sources, structures it, keeps it current, and turns it into an executable skills file for AI. This isn't a company-wide search or a chatbot over documents. It's a living map of how a company works: how refunds get handled, how pricing exceptions are decided or how engineers respond to incidents. Then AI systems can use that skills file to actually do the work safely and consistently. The company brain becomes the missing layer between raw company data and reliable AI automation. I think every company in the world is going to need one. If you're building this, you should apply to YC.",1,https://web.archive.org/web/20260501000432/https://www.ycombinator.com/rfs,1270
