subindustry,batch,count,share_pct,batch_code,year,batch_order,total_companies,is_partial_batch
Healthcare -> Medical Devices,Winter 2025,0,0.0,W25,2025,20250,166,False
Healthcare -> Medical Devices,Spring 2025,0,0.0,X25,2025,20251,143,False
Healthcare -> Medical Devices,Summer 2025,0,0.0,S25,2025,20252,166,False
Healthcare -> Medical Devices,Fall 2025,0,0.0,F25,2025,20253,146,False
Healthcare -> Medical Devices,Winter 2026,0,0.0,W26,2026,20260,199,False
Healthcare -> Medical Devices,Spring 2026,1,0.513,X26,2026,20261,195,False
Healthcare -> Medical Devices,Summer 2026,0,0.0,S26,2026,20262,235,False
Healthcare -> Medical Devices,Fall 2026,0,0.0,F26,2026,20263,35,True
Healthcare -> Medical Devices,Winter 2027,0,0.0,W27,2027,20270,1,True
Healthcare -> Therapeutics,Summer 2005,0,0.0,S05,2005,20052,9,True
Healthcare -> Therapeutics,Winter 2006,0,0.0,W06,2006,20060,7,True
Healthcare -> Therapeutics,Summer 2006,0,0.0,S06,2006,20062,10,True
Healthcare -> Therapeutics,Winter 2007,0,0.0,W07,2007,20070,13,True
Healthcare -> Therapeutics,Summer 2007,0,0.0,S07,2007,20072,19,True
Healthcare -> Therapeutics,Winter 2008,0,0.0,W08,2008,20080,21,True
Healthcare -> Therapeutics,Summer 2008,0,0.0,S08,2008,20082,22,True
Healthcare -> Therapeutics,Winter 2009,0,0.0,W09,2009,20090,16,True
Healthcare -> Therapeutics,Summer 2009,0,0.0,S09,2009,20092,26,True
Healthcare -> Therapeutics,Winter 2010,0,0.0,W10,2010,20100,27,True
Healthcare -> Therapeutics,Summer 2010,0,0.0,S10,2010,20102,36,True
Healthcare -> Therapeutics,Winter 2011,0,0.0,W11,2011,20110,45,True
Healthcare -> Therapeutics,Summer 2011,0,0.0,S11,2011,20112,60,False
Healthcare -> Therapeutics,Winter 2012,0,0.0,W12,2012,20120,66,False
Healthcare -> Therapeutics,Summer 2012,0,0.0,S12,2012,20122,83,False
Healthcare -> Therapeutics,Winter 2013,0,0.0,W13,2013,20130,46,True
Healthcare -> Therapeutics,Summer 2013,0,0.0,S13,2013,20132,52,False
Healthcare -> Therapeutics,Winter 2014,0,0.0,W14,2014,20140,74,False
Healthcare -> Therapeutics,Summer 2014,0,0.0,S14,2014,20142,78,False
Healthcare -> Therapeutics,Winter 2015,0,0.0,W15,2015,20150,110,False
Healthcare -> Therapeutics,Summer 2015,0,0.0,S15,2015,20152,104,False
Healthcare -> Therapeutics,Winter 2016,0,0.0,W16,2016,20160,122,False
Healthcare -> Therapeutics,Summer 2016,0,0.0,S16,2016,20162,102,False
Healthcare -> Therapeutics,Winter 2017,1,0.862,W17,2017,20170,116,False
Healthcare -> Therapeutics,Summer 2017,1,0.8,S17,2017,20172,125,False
Healthcare -> Therapeutics,Winter 2018,5,3.425,W18,2018,20180,146,False
Healthcare -> Therapeutics,Summer 2018,7,5.344,S18,2018,20182,131,False
Healthcare -> Therapeutics,Winter 2019,7,3.608,W19,2019,20190,194,False
Healthcare -> Therapeutics,Summer 2019,3,1.705,S19,2019,20192,176,False
Healthcare -> Therapeutics,Winter 2020,4,1.754,W20,2020,20200,228,False
Healthcare -> Therapeutics,Summer 2020,2,0.957,S20,2020,20202,209,False
Healthcare -> Therapeutics,Winter 2021,6,1.786,W21,2021,20210,336,False
Healthcare -> Therapeutics,Summer 2021,6,1.535,S21,2021,20212,391,False
Healthcare -> Therapeutics,Winter 2022,3,0.754,W22,2022,20220,398,False
Healthcare -> Therapeutics,Summer 2022,5,2.137,S22,2022,20222,234,False
Healthcare -> Therapeutics,Winter 2023,1,0.365,W23,2023,20230,274,False
Healthcare -> Therapeutics,Summer 2023,0,0.0,S23,2023,20232,220,False
Healthcare -> Therapeutics,Winter 2024,6,2.419,W24,2024,20240,248,False
Healthcare -> Therapeutics,Summer 2024,2,0.806,S24,2024,20242,248,False
Healthcare -> Therapeutics,Fall 2024,0,0.0,F24,2024,20243,94,False
Healthcare -> Therapeutics,Winter 2025,2,1.205,W25,2025,20250,166,False
Healthcare -> Therapeutics,Spring 2025,0,0.0,X25,2025,20251,143,False
Healthcare -> Therapeutics,Summer 2025,1,0.602,S25,2025,20252,166,False
Healthcare -> Therapeutics,Fall 2025,0,0.0,F25,2025,20253,146,False
Healthcare -> Therapeutics,Winter 2026,0,0.0,W26,2026,20260,199,False
Healthcare -> Therapeutics,Spring 2026,1,0.513,X26,2026,20261,195,False
Healthcare -> Therapeutics,Summer 2026,1,0.426,S26,2026,20262,235,False
Healthcare -> Therapeutics,Fall 2026,0,0.0,F26,2026,20263,35,True
Healthcare -> Therapeutics,Winter 2027,0,0.0,W27,2027,20270,1,True
Industrials,Summer 2005,0,0.0,S05,2005,20052,9,True
Industrials,Winter 2006,0,0.0,W06,2006,20060,7,True
Industrials,Summer 2006,0,0.0,S06,2006,20062,10,True
Industrials,Winter 2007,0,0.0,W07,2007,20070,13,True
Industrials,Summer 2007,0,0.0,S07,2007,20072,19,True
Industrials,Winter 2008,0,0.0,W08,2008,20080,21,True
Industrials,Summer 2008,0,0.0,S08,2008,20082,22,True
Industrials,Winter 2009,0,0.0,W09,2009,20090,16,True
Industrials,Summer 2009,0,0.0,S09,2009,20092,26,True
Industrials,Winter 2010,0,0.0,W10,2010,20100,27,True
Industrials,Summer 2010,0,0.0,S10,2010,20102,36,True
Industrials,Winter 2011,0,0.0,W11,2011,20110,45,True
Industrials,Summer 2011,0,0.0,S11,2011,20112,60,False
Industrials,Winter 2012,1,1.515,W12,2012,20120,66,False
Industrials,Summer 2012,0,0.0,S12,2012,20122,83,False
Industrials,Winter 2013,0,0.0,W13,2013,20130,46,True
Industrials,Summer 2013,0,0.0,S13,2013,20132,52,False
Industrials,Winter 2014,0,0.0,W14,2014,20140,74,False
Industrials,Summer 2014,0,0.0,S14,2014,20142,78,False
Industrials,Winter 2015,0,0.0,W15,2015,20150,110,False
Industrials,Summer 2015,0,0.0,S15,2015,20152,104,False
Industrials,Winter 2016,0,0.0,W16,2016,20160,122,False
Industrials,Summer 2016,0,0.0,S16,2016,20162,102,False
Industrials,Winter 2017,0,0.0,W17,2017,20170,116,False
Industrials,Summer 2017,0,0.0,S17,2017,20172,125,False
Industrials,Winter 2018,0,0.0,W18,2018,20180,146,False
Industrials,Summer 2018,0,0.0,S18,2018,20182,131,False
Industrials,Winter 2019,0,0.0,W19,2019,20190,194,False
Industrials,Summer 2019,1,0.568,S19,2019,20192,176,False
Industrials,Winter 2020,1,0.439,W20,2020,20200,228,False
Industrials,Summer 2020,0,0.0,S20,2020,20202,209,False
Industrials,Winter 2021,1,0.298,W21,2021,20210,336,False
Industrials,Summer 2021,0,0.0,S21,2021,20212,391,False
Industrials,Winter 2022,2,0.503,W22,2022,20220,398,False
Industrials,Summer 2022,1,0.427,S22,2022,20222,234,False
Industrials,Winter 2023,3,1.095,W23,2023,20230,274,False
Industrials,Summer 2023,1,0.455,S23,2023,20232,220,False
Industrials,Winter 2024,0,0.0,W24,2024,20240,248,False
Industrials,Summer 2024,5,2.016,S24,2024,20242,248,False
Industrials,Fall 2024,0,0.0,F24,2024,20243,94,False
Industrials,Winter 2025,2,1.205,W25,2025,20250,166,False
Industrials,Spring 2025,2,1.399,X25,2025,20251,143,False
Industrials,Summer 2025,3,1.807,S25,2025,20252,166,False
Industrials,Fall 2025,0,0.0,F25,2025,20253,146,False
Industrials,Winter 2026,6,3.015,W26,2026,20260,199,False
Industrials,Spring 2026,1,0.513,X26,2026,20261,195,False
Industrials,Summer 2026,14,5.957,S26,2026,20262,235,False
Industrials,Fall 2026,0,0.0,F26,2026,20263,35,True
Industrials,Winter 2027,0,0.0,W27,2027,20270,1,True
Industrials -> Agriculture,Summer 2005,0,0.0,S05,2005,20052,9,True
Industrials -> Agriculture,Winter 2006,0,0.0,W06,2006,20060,7,True
Industrials -> Agriculture,Summer 2006,0,0.0,S06,2006,20062,10,True
Industrials -> Agriculture,Winter 2007,0,0.0,W07,2007,20070,13,True
Industrials -> Agriculture,Summer 2007,0,0.0,S07,2007,20072,19,True
Industrials -> Agriculture,Winter 2008,0,0.0,W08,2008,20080,21,True
Industrials -> Agriculture,Summer 2008,0,0.0,S08,2008,20082,22,True
Industrials -> Agriculture,Winter 2009,0,0.0,W09,2009,20090,16,True
Industrials -> Agriculture,Summer 2009,0,0.0,S09,2009,20092,26,True
Industrials -> Agriculture,Winter 2010,0,0.0,W10,2010,20100,27,True
Industrials -> Agriculture,Summer 2010,0,0.0,S10,2010,20102,36,True
Industrials -> Agriculture,Winter 2011,0,0.0,W11,2011,20110,45,True
Industrials -> Agriculture,Summer 2011,0,0.0,S11,2011,20112,60,False
Industrials -> Agriculture,Winter 2012,1,1.515,W12,2012,20120,66,False
Industrials -> Agriculture,Summer 2012,0,0.0,S12,2012,20122,83,False
Industrials -> Agriculture,Winter 2013,0,0.0,W13,2013,20130,46,True
Industrials -> Agriculture,Summer 2013,0,0.0,S13,2013,20132,52,False
Industrials -> Agriculture,Winter 2014,2,2.703,W14,2014,20140,74,False
Industrials -> Agriculture,Summer 2014,1,1.282,S14,2014,20142,78,False
Industrials -> Agriculture,Winter 2015,0,0.0,W15,2015,20150,110,False
Industrials -> Agriculture,Summer 2015,2,1.923,S15,2015,20152,104,False
Industrials -> Agriculture,Winter 2016,2,1.639,W16,2016,20160,122,False
Industrials -> Agriculture,Summer 2016,0,0.0,S16,2016,20162,102,False
Industrials -> Agriculture,Winter 2017,3,2.586,W17,2017,20170,116,False
Industrials -> Agriculture,Summer 2017,2,1.6,S17,2017,20172,125,False
Industrials -> Agriculture,Winter 2018,3,2.055,W18,2018,20180,146,False
Industrials -> Agriculture,Summer 2018,2,1.527,S18,2018,20182,131,False
Industrials -> Agriculture,Winter 2019,1,0.515,W19,2019,20190,194,False
Industrials -> Agriculture,Summer 2019,1,0.568,S19,2019,20192,176,False
Industrials -> Agriculture,Winter 2020,1,0.439,W20,2020,20200,228,False
Industrials -> Agriculture,Summer 2020,0,0.0,S20,2020,20202,209,False
Industrials -> Agriculture,Winter 2021,0,0.0,W21,2021,20210,336,False
Industrials -> Agriculture,Summer 2021,2,0.512,S21,2021,20212,391,False
Industrials -> Agriculture,Winter 2022,1,0.251,W22,2022,20220,398,False
Industrials -> Agriculture,Summer 2022,0,0.0,S22,2022,20222,234,False
Industrials -> Agriculture,Winter 2023,0,0.0,W23,2023,20230,274,False
Industrials -> Agriculture,Summer 2023,2,0.909,S23,2023,20232,220,False
Industrials -> Agriculture,Winter 2024,0,0.0,W24,2024,20240,248,False
Industrials -> Agriculture,Summer 2024,0,0.0,S24,2024,20242,248,False
Industrials -> Agriculture,Fall 2024,0,0.0,F24,2024,20243,94,False
Industrials -> Agriculture,Winter 2025,2,1.205,W25,2025,20250,166,False
Industrials -> Agriculture,Spring 2025,0,0.0,X25,2025,20251,143,False
Industrials -> Agriculture,Summer 2025,1,0.602,S25,2025,20252,166,False
Industrials -> Agriculture,Fall 2025,0,0.0,F25,2025,20253,146,False
Industrials -> Agriculture,Winter 2026,1,0.503,W26,2026,20260,199,False
Industrials -> Agriculture,Spring 2026,0,0.0,X26,2026,20261,195,False
Industrials -> Agriculture,Summer 2026,1,0.426,S26,2026,20262,235,False
Industrials -> Agriculture,Fall 2026,0,0.0,F26,2026,20263,35,True
Industrials -> Agriculture,Winter 2027,0,0.0,W27,2027,20270,1,True
Industrials -> Automotive,Summer 2005,0,0.0,S05,2005,20052,9,True
Industrials -> Automotive,Winter 2006,0,0.0,W06,2006,20060,7,True
Industrials -> Automotive,Summer 2006,0,0.0,S06,2006,20062,10,True
Industrials -> Automotive,Winter 2007,0,0.0,W07,2007,20070,13,True
Industrials -> Automotive,Summer 2007,0,0.0,S07,2007,20072,19,True
Industrials -> Automotive,Winter 2008,0,0.0,W08,2008,20080,21,True
Industrials -> Automotive,Summer 2008,0,0.0,S08,2008,20082,22,True
Industrials -> Automotive,Winter 2009,0,0.0,W09,2009,20090,16,True
Industrials -> Automotive,Summer 2009,0,0.0,S09,2009,20092,26,True
Industrials -> Automotive,Winter 2010,0,0.0,W10,2010,20100,27,True
Industrials -> Automotive,Summer 2010,0,0.0,S10,2010,20102,36,True
Industrials -> Automotive,Winter 2011,0,0.0,W11,2011,20110,45,True
Industrials -> Automotive,Summer 2011,0,0.0,S11,2011,20112,60,False
Industrials -> Automotive,Winter 2012,0,0.0,W12,2012,20120,66,False
Industrials -> Automotive,Summer 2012,0,0.0,S12,2012,20122,83,False
Industrials -> Automotive,Winter 2013,0,0.0,W13,2013,20130,46,True
Industrials -> Automotive,Summer 2013,0,0.0,S13,2013,20132,52,False
Industrials -> Automotive,Winter 2014,1,1.351,W14,2014,20140,74,False
Industrials -> Automotive,Summer 2014,0,0.0,S14,2014,20142,78,False
Industrials -> Automotive,Winter 2015,0,0.0,W15,2015,20150,110,False
Industrials -> Automotive,Summer 2015,1,0.962,S15,2015,20152,104,False
Industrials -> Automotive,Winter 2016,2,1.639,W16,2016,20160,122,False
Industrials -> Automotive,Summer 2016,1,0.98,S16,2016,20162,102,False
Industrials -> Automotive,Winter 2017,1,0.862,W17,2017,20170,116,False
Industrials -> Automotive,Summer 2017,2,1.6,S17,2017,20172,125,False
Industrials -> Automotive,Winter 2018,0,0.0,W18,2018,20180,146,False
Industrials -> Automotive,Summer 2018,2,1.527,S18,2018,20182,131,False
Industrials -> Automotive,Winter 2019,1,0.515,W19,2019,20190,194,False
Industrials -> Automotive,Summer 2019,1,0.568,S19,2019,20192,176,False
Industrials -> Automotive,Winter 2020,2,0.877,W20,2020,20200,228,False
Industrials -> Automotive,Summer 2020,0,0.0,S20,2020,20202,209,False
Industrials -> Automotive,Winter 2021,2,0.595,W21,2021,20210,336,False
Industrials -> Automotive,Summer 2021,1,0.256,S21,2021,20212,391,False
Industrials -> Automotive,Winter 2022,2,0.503,W22,2022,20220,398,False
Industrials -> Automotive,Summer 2022,0,0.0,S22,2022,20222,234,False
Industrials -> Automotive,Winter 2023,0,0.0,W23,2023,20230,274,False
Industrials -> Automotive,Summer 2023,0,0.0,S23,2023,20232,220,False
Industrials -> Automotive,Winter 2024,0,0.0,W24,2024,20240,248,False
Industrials -> Automotive,Summer 2024,0,0.0,S24,2024,20242,248,False
Industrials -> Automotive,Fall 2024,1,1.064,F24,2024,20243,94,False
Industrials -> Automotive,Winter 2025,0,0.0,W25,2025,20250,166,False
Industrials -> Automotive,Spring 2025,0,0.0,X25,2025,20251,143,False
Industrials -> Automotive,Summer 2025,1,0.602,S25,2025,20252,166,False
Industrials -> Automotive,Fall 2025,0,0.0,F25,2025,20253,146,False
Industrials -> Automotive,Winter 2026,0,0.0,W26,2026,20260,199,False
Industrials -> Automotive,Spring 2026,0,0.0,X26,2026,20261,195,False
Industrials -> Automotive,Summer 2026,0,0.0,S26,2026,20262,235,False
Industrials -> Automotive,Fall 2026,0,0.0,F26,2026,20263,35,True
Industrials -> Automotive,Winter 2027,0,0.0,W27,2027,20270,1,True
Industrials -> Aviation and Space,Summer 2005,0,0.0,S05,2005,20052,9,True
Industrials -> Aviation and Space,Winter 2006,0,0.0,W06,2006,20060,7,True
Industrials -> Aviation and Space,Summer 2006,0,0.0,S06,2006,20062,10,True
Industrials -> Aviation and Space,Winter 2007,0,0.0,W07,2007,20070,13,True
Industrials -> Aviation and Space,Summer 2007,0,0.0,S07,2007,20072,19,True
Industrials -> Aviation and Space,Winter 2008,0,0.0,W08,2008,20080,21,True
Industrials -> Aviation and Space,Summer 2008,0,0.0,S08,2008,20082,22,True
Industrials -> Aviation and Space,Winter 2009,0,0.0,W09,2009,20090,16,True
Industrials -> Aviation and Space,Summer 2009,0,0.0,S09,2009,20092,26,True
Industrials -> Aviation and Space,Winter 2010,0,0.0,W10,2010,20100,27,True
Industrials -> Aviation and Space,Summer 2010,0,0.0,S10,2010,20102,36,True
Industrials -> Aviation and Space,Winter 2011,0,0.0,W11,2011,20110,45,True
Industrials -> Aviation and Space,Summer 2011,0,0.0,S11,2011,20112,60,False
Industrials -> Aviation and Space,Winter 2012,0,0.0,W12,2012,20120,66,False
Industrials -> Aviation and Space,Summer 2012,0,0.0,S12,2012,20122,83,False
Industrials -> Aviation and Space,Winter 2013,0,0.0,W13,2013,20130,46,True
Industrials -> Aviation and Space,Summer 2013,0,0.0,S13,2013,20132,52,False
Industrials -> Aviation and Space,Winter 2014,0,0.0,W14,2014,20140,74,False
Industrials -> Aviation and Space,Summer 2014,0,0.0,S14,2014,20142,78,False
Industrials -> Aviation and Space,Winter 2015,1,0.909,W15,2015,20150,110,False
Industrials -> Aviation and Space,Summer 2015,0,0.0,S15,2015,20152,104,False
Industrials -> Aviation and Space,Winter 2016,3,2.459,W16,2016,20160,122,False
Industrials -> Aviation and Space,Summer 2016,1,0.98,S16,2016,20162,102,False
Industrials -> Aviation and Space,Winter 2017,1,0.862,W17,2017,20170,116,False
Industrials -> Aviation and Space,Summer 2017,3,2.4,S17,2017,20172,125,False
Industrials -> Aviation and Space,Winter 2018,0,0.0,W18,2018,20180,146,False
Industrials -> Aviation and Space,Summer 2018,1,0.763,S18,2018,20182,131,False
Industrials -> Aviation and Space,Winter 2019,3,1.546,W19,2019,20190,194,False
Industrials -> Aviation and Space,Summer 2019,1,0.568,S19,2019,20192,176,False
Industrials -> Aviation and Space,Winter 2020,3,1.316,W20,2020,20200,228,False
Industrials -> Aviation and Space,Summer 2020,0,0.0,S20,2020,20202,209,False
Industrials -> Aviation and Space,Winter 2021,6,1.786,W21,2021,20210,336,False
Industrials -> Aviation and Space,Summer 2021,5,1.279,S21,2021,20212,391,False
Industrials -> Aviation and Space,Winter 2022,3,0.754,W22,2022,20220,398,False
Industrials -> Aviation and Space,Summer 2022,4,1.709,S22,2022,20222,234,False
Industrials -> Aviation and Space,Winter 2023,2,0.73,W23,2023,20230,274,False
Industrials -> Aviation and Space,Summer 2023,1,0.455,S23,2023,20232,220,False
Industrials -> Aviation and Space,Winter 2024,4,1.613,W24,2024,20240,248,False
Industrials -> Aviation and Space,Summer 2024,3,1.21,S24,2024,20242,248,False
Industrials -> Aviation and Space,Fall 2024,3,3.191,F24,2024,20243,94,False
Industrials -> Aviation and Space,Winter 2025,4,2.41,W25,2025,20250,166,False
Industrials -> Aviation and Space,Spring 2025,2,1.399,X25,2025,20251,143,False
Industrials -> Aviation and Space,Summer 2025,0,0.0,S25,2025,20252,166,False
Industrials -> Aviation and Space,Fall 2025,1,0.685,F25,2025,20253,146,False
Industrials -> Aviation and Space,Winter 2026,4,2.01,W26,2026,20260,199,False
Industrials -> Aviation and Space,Spring 2026,2,1.026,X26,2026,20261,195,False
Industrials -> Aviation and Space,Summer 2026,3,1.277,S26,2026,20262,235,False
Industrials -> Aviation and Space,Fall 2026,1,2.857,F26,2026,20263,35,True
Industrials -> Aviation and Space,Winter 2027,0,0.0,W27,2027,20270,1,True
Industrials -> Climate,Summer 2005,0,0.0,S05,2005,20052,9,True
Industrials -> Climate,Winter 2006,0,0.0,W06,2006,20060,7,True
Industrials -> Climate,Summer 2006,0,0.0,S06,2006,20062,10,True
Industrials -> Climate,Winter 2007,0,0.0,W07,2007,20070,13,True
Industrials -> Climate,Summer 2007,0,0.0,S07,2007,20072,19,True
Industrials -> Climate,Winter 2008,0,0.0,W08,2008,20080,21,True
Industrials -> Climate,Summer 2008,0,0.0,S08,2008,20082,22,True
Industrials -> Climate,Winter 2009,0,0.0,W09,2009,20090,16,True
Industrials -> Climate,Summer 2009,0,0.0,S09,2009,20092,26,True
Industrials -> Climate,Winter 2010,0,0.0,W10,2010,20100,27,True
Industrials -> Climate,Summer 2010,0,0.0,S10,2010,20102,36,True
Industrials -> Climate,Winter 2011,0,0.0,W11,2011,20110,45,True
Industrials -> Climate,Summer 2011,0,0.0,S11,2011,20112,60,False
Industrials -> Climate,Winter 2012,0,0.0,W12,2012,20120,66,False
Industrials -> Climate,Summer 2012,0,0.0,S12,2012,20122,83,False
Industrials -> Climate,Winter 2013,0,0.0,W13,2013,20130,46,True
Industrials -> Climate,Summer 2013,0,0.0,S13,2013,20132,52,False
Industrials -> Climate,Winter 2014,1,1.351,W14,2014,20140,74,False
Industrials -> Climate,Summer 2014,0,0.0,S14,2014,20142,78,False
Industrials -> Climate,Winter 2015,1,0.909,W15,2015,20150,110,False
Industrials -> Climate,Summer 2015,2,1.923,S15,2015,20152,104,False
Industrials -> Climate,Winter 2016,0,0.0,W16,2016,20160,122,False
Industrials -> Climate,Summer 2016,1,0.98,S16,2016,20162,102,False
Industrials -> Climate,Winter 2017,1,0.862,W17,2017,20170,116,False
Industrials -> Climate,Summer 2017,4,3.2,S17,2017,20172,125,False
Industrials -> Climate,Winter 2018,1,0.685,W18,2018,20180,146,False
Industrials -> Climate,Summer 2018,0,0.0,S18,2018,20182,131,False
Industrials -> Climate,Winter 2019,3,1.546,W19,2019,20190,194,False
Industrials -> Climate,Summer 2019,2,1.136,S19,2019,20192,176,False
Industrials -> Climate,Winter 2020,3,1.316,W20,2020,20200,228,False
Industrials -> Climate,Summer 2020,2,0.957,S20,2020,20202,209,False
Industrials -> Climate,Winter 2021,3,0.893,W21,2021,20210,336,False
Industrials -> Climate,Summer 2021,5,1.279,S21,2021,20212,391,False
Industrials -> Climate,Winter 2022,10,2.513,W22,2022,20220,398,False
Industrials -> Climate,Summer 2022,5,2.137,S22,2022,20222,234,False
Industrials -> Climate,Winter 2023,0,0.0,W23,2023,20230,274,False
Industrials -> Climate,Summer 2023,1,0.455,S23,2023,20232,220,False
Industrials -> Climate,Winter 2024,0,0.0,W24,2024,20240,248,False
Industrials -> Climate,Summer 2024,4,1.613,S24,2024,20242,248,False
Industrials -> Climate,Fall 2024,0,0.0,F24,2024,20243,94,False
Industrials -> Climate,Winter 2025,0,0.0,W25,2025,20250,166,False
Industrials -> Climate,Spring 2025,1,0.699,X25,2025,20251,143,False
Industrials -> Climate,Summer 2025,0,0.0,S25,2025,20252,166,False
Industrials -> Climate,Fall 2025,0,0.0,F25,2025,20253,146,False
Industrials -> Climate,Winter 2026,1,0.503,W26,2026,20260,199,False
Industrials -> Climate,Spring 2026,0,0.0,X26,2026,20261,195,False
Industrials -> Climate,Summer 2026,2,0.851,S26,2026,20262,235,False
Industrials -> Climate,Fall 2026,0,0.0,F26,2026,20263,35,True
Industrials -> Climate,Winter 2027,0,0.0,W27,2027,20270,1,True
Industrials -> Defense,Summer 2005,0,0.0,S05,2005,20052,9,True
Industrials -> Defense,Winter 2006,0,0.0,W06,2006,20060,7,True
Industrials -> Defense,Summer 2006,0,0.0,S06,2006,20062,10,True
Industrials -> Defense,Winter 2007,0,0.0,W07,2007,20070,13,True
Industrials -> Defense,Summer 2007,0,0.0,S07,2007,20072,19,True
Industrials -> Defense,Winter 2008,0,0.0,W08,2008,20080,21,True
Industrials -> Defense,Summer 2008,0,0.0,S08,2008,20082,22,True
Industrials -> Defense,Winter 2009,0,0.0,W09,2009,20090,16,True
Industrials -> Defense,Summer 2009,0,0.0,S09,2009,20092,26,True
Industrials -> Defense,Winter 2010,0,0.0,W10,2010,20100,27,True
Industrials -> Defense,Summer 2010,0,0.0,S10,2010,20102,36,True
Industrials -> Defense,Winter 2011,0,0.0,W11,2011,20110,45,True
Industrials -> Defense,Summer 2011,0,0.0,S11,2011,20112,60,False
Industrials -> Defense,Winter 2012,0,0.0,W12,2012,20120,66,False
Industrials -> Defense,Summer 2012,0,0.0,S12,2012,20122,83,False
Industrials -> Defense,Winter 2013,0,0.0,W13,2013,20130,46,True
Industrials -> Defense,Summer 2013,0,0.0,S13,2013,20132,52,False
Industrials -> Defense,Winter 2014,0,0.0,W14,2014,20140,74,False
Industrials -> Defense,Summer 2014,0,0.0,S14,2014,20142,78,False
Industrials -> Defense,Winter 2015,0,0.0,W15,2015,20150,110,False
Industrials -> Defense,Summer 2015,0,0.0,S15,2015,20152,104,False
Industrials -> Defense,Winter 2016,0,0.0,W16,2016,20160,122,False
Industrials -> Defense,Summer 2016,1,0.98,S16,2016,20162,102,False
Industrials -> Defense,Winter 2017,0,0.0,W17,2017,20170,116,False
Industrials -> Defense,Summer 2017,0,0.0,S17,2017,20172,125,False
Industrials -> Defense,Winter 2018,0,0.0,W18,2018,20180,146,False
Industrials -> Defense,Summer 2018,0,0.0,S18,2018,20182,131,False
Industrials -> Defense,Winter 2019,0,0.0,W19,2019,20190,194,False
Industrials -> Defense,Summer 2019,0,0.0,S19,2019,20192,176,False
Industrials -> Defense,Winter 2020,0,0.0,W20,2020,20200,228,False
Industrials -> Defense,Summer 2020,0,0.0,S20,2020,20202,209,False
Industrials -> Defense,Winter 2021,1,0.298,W21,2021,20210,336,False
Industrials -> Defense,Summer 2021,0,0.0,S21,2021,20212,391,False
Industrials -> Defense,Winter 2022,0,0.0,W22,2022,20220,398,False
Industrials -> Defense,Summer 2022,0,0.0,S22,2022,20222,234,False
Industrials -> Defense,Winter 2023,0,0.0,W23,2023,20230,274,False
Industrials -> Defense,Summer 2023,0,0.0,S23,2023,20232,220,False
Industrials -> Defense,Winter 2024,1,0.403,W24,2024,20240,248,False
Industrials -> Defense,Summer 2024,0,0.0,S24,2024,20242,248,False
Industrials -> Defense,Fall 2024,0,0.0,F24,2024,20243,94,False
Industrials -> Defense,Winter 2025,1,0.602,W25,2025,20250,166,False
Industrials -> Defense,Spring 2025,0,0.0,X25,2025,20251,143,False
Industrials -> Defense,Summer 2025,2,1.205,S25,2025,20252,166,False
Industrials -> Defense,Fall 2025,2,1.37,F25,2025,20253,146,False
Industrials -> Defense,Winter 2026,2,1.005,W26,2026,20260,199,False
Industrials -> Defense,Spring 2026,6,3.077,X26,2026,20261,195,False
Industrials -> Defense,Summer 2026,9,3.83,S26,2026,20262,235,False
Industrials -> Defense,Fall 2026,0,0.0,F26,2026,20263,35,True
Industrials -> Defense,Winter 2027,0,0.0,W27,2027,20270,1,True
Industrials -> Drones,Summer 2005,0,0.0,S05,2005,20052,9,True
Industrials -> Drones,Winter 2006,0,0.0,W06,2006,20060,7,True
Industrials -> Drones,Summer 2006,0,0.0,S06,2006,20062,10,True
Industrials -> Drones,Winter 2007,0,0.0,W07,2007,20070,13,True
Industrials -> Drones,Summer 2007,0,0.0,S07,2007,20072,19,True
Industrials -> Drones,Winter 2008,0,0.0,W08,2008,20080,21,True
Industrials -> Drones,Summer 2008,0,0.0,S08,2008,20082,22,True
Industrials -> Drones,Winter 2009,0,0.0,W09,2009,20090,16,True
Industrials -> Drones,Summer 2009,0,0.0,S09,2009,20092,26,True
Industrials -> Drones,Winter 2010,0,0.0,W10,2010,20100,27,True
Industrials -> Drones,Summer 2010,0,0.0,S10,2010,20102,36,True
Industrials -> Drones,Winter 2011,0,0.0,W11,2011,20110,45,True
Industrials -> Drones,Summer 2011,0,0.0,S11,2011,20112,60,False
Industrials -> Drones,Winter 2012,0,0.0,W12,2012,20120,66,False
Industrials -> Drones,Summer 2012,1,1.205,S12,2012,20122,83,False
Industrials -> Drones,Winter 2013,1,2.174,W13,2013,20130,46,True
Industrials -> Drones,Summer 2013,0,0.0,S13,2013,20132,52,False
Industrials -> Drones,Winter 2014,0,0.0,W14,2014,20140,74,False
Industrials -> Drones,Summer 2014,0,0.0,S14,2014,20142,78,False
Industrials -> Drones,Winter 2015,1,0.909,W15,2015,20150,110,False
Industrials -> Drones,Summer 2015,2,1.923,S15,2015,20152,104,False
Industrials -> Drones,Winter 2016,0,0.0,W16,2016,20160,122,False
Industrials -> Drones,Summer 2016,2,1.961,S16,2016,20162,102,False
Industrials -> Drones,Winter 2017,1,0.862,W17,2017,20170,116,False
Industrials -> Drones,Summer 2017,2,1.6,S17,2017,20172,125,False
Industrials -> Drones,Winter 2018,0,0.0,W18,2018,20180,146,False
